id,purpose_validated,dur_in_sec,hour_start,hour_end,day_of_month,week,dist_gtfsstops_all,dist_gtfsstops_train,dist_gtfsstops_tram,dist_gtfsstops_bus,day
3061,home,73546.382,15,11,23,29,410.3249015474136,450.8440575004239,59146.684090034374,410.3249015474136,6
3062,wait,921.763999,16,16,30,44,69.23638005700127,69.23638005700127,152.60050414072896,69.23638005700127,0
3063,leisure,1720.7650010000002,18,19,10,45,54.75198741953397,511.22812923695,95.98789739669756,95.98789739669756,4
3064,home,424.0,7,7,15,15,161.11016282278794,471.0198736725821,41410.76628892363,161.11016282278794,5
3065,leisure,69631.669999,21,16,5,23,7808444.5139758065,7808444.5139758065,7884890.555852466,7879188.587485657,0
3066,errand,771.076,12,12,20,42,392221.43513472937,392221.43513472937,674807.0850544154,400793.5804220279,4
3067,wait,1211.24,14,15,13,50,43.53878415186857,43.53878415186857,27087.94934438432,43.53878415186857,1
3068,home,143757.0,15,7,13,2,124.12305183531092,992.3963366361377,31434.82522961016,124.12305183531092,5
3069,home,39039.801,18,5,28,52,181.78098575899241,3451.9872548824437,44107.84178887143,181.78098575899241,2
3070,leisure,4509.924000999999,15,16,14,28,477640.0625267001,477640.0625267001,791725.751247108,781247.0880709613,4
3071,home,342.0009990000001,23,23,15,2,131.9740059454963,275.59422498562844,2749.0978210631797,131.9740059454963,6
3072,errand,9434.117001,17,20,26,4,405.25380927886414,3818.941510698213,81969.51816133101,509.1640210927608,3
3073,errand,1106.703,9,10,25,12,92.35050214648355,415.7284028896282,22805.889074508657,92.35050214648355,5
3074,home,475.112999,9,9,6,18,292.93483435631094,2642.176611871267,33083.47659694288,292.93483435631094,5
3075,work,17908.0,12,17,23,4,82.70758226410682,557.8991330144886,74919.62326366827,82.70758226410682,1
3076,leisure,931.533,9,9,9,23,159633.83830059686,159633.83830059686,289951.6199637865,226864.2458306128,4
3077,errand,1043.461,6,6,27,17,33.16255729901077,754.1872739553166,51412.50714262081,33.16255729901077,3
3078,leisure,862.234999,9,9,27,21,184.7342904468953,599.4337332486982,468.09598751489733,184.7342904468953,5
3079,home,670.0010000000002,21,21,17,37,30.31822939699966,391.0083255796028,15439.710484243888,30.31822939699966,6
3080,leisure,445.0,18,18,24,4,214.55228732056042,214.55228732056042,85144.91454213747,275.3505370392155,2
3081,errand,3746.0000000000014,8,9,13,19,148.57462278272834,872.3453622931489,22759.73315097715,148.57462278272834,5
3082,home,1540.206001,16,16,17,11,454.68019302920237,594.6049498289029,8656.106057856818,454.68019302920237,4
3083,wait,307.0200010000001,9,9,1,13,24.067231785746433,520.3724776782134,22986.327414202104,24.067231785746433,5
3084,leisure,4831.298001,20,22,23,47,215.43144763337605,1345.811631003009,215.43144763337605,215.43144763337605,3
3085,leisure,2001.005,14,15,2,31,582811.5747842443,582811.5747842443,697812.8844621688,686356.6555277318,2
3086,home,43171.391999,17,5,2,44,24.740546438823234,3551.141318444729,12423.422440066308,24.740546438823234,3
3087,errand,660.0059990000002,16,16,13,50,10.984393415322842,75.47924191017847,20973.193446828307,10.984393415322842,2
3088,work,10309.190999999999,14,17,15,7,61.74573483122062,79.0940079892908,50643.296614292376,61.74573483122062,2
3089,home,14236.357000999998,20,0,15,7,247.27317750660617,501.2733915948854,21982.36608691645,247.27317750660617,2
3090,errand,580.254,13,13,29,52,60.945793721876996,13334.75532458604,83601.9761107065,60.945793721876996,3
3091,errand,3337.085,9,9,12,37,87.86856552091017,517.9211347300251,20461.58748302097,87.86856552091017,1
3092,home,38651.25900000001,21,7,13,41,118.91448540740595,935.3408043393373,6796.496405616966,118.91448540740595,4
3093,errand,5321.0,14,15,6,6,26.692520808275642,58.92234020782927,33388.64264443,26.692520808275642,0
3094,work,4508.630999999999,9,11,25,30,95.58063158741136,117.56826903561304,394.50696197442056,95.58063158741136,1
3095,home,3189.7230000000004,13,14,13,37,309.9782037288292,1023.5901295526767,136265.49712905555,309.9782037288292,2
3096,errand,6896.6190000000015,16,18,1,5,159.8977735603803,159.8977735603803,25276.52171188293,195.46890828867703,2
3097,home,31200.681,20,5,17,37,128.00241302749856,571.1665483501005,10499.982502344079,128.00241302749856,6
3098,leisure,1030.697,13,14,20,42,107.3747819818797,486.15121707163877,21211.430749153347,107.3747819818797,4
3099,home,96741.609,11,14,2,35,99.19992558821968,475.6891647144272,14882.373521713369,99.19992558821968,5
3100,wait,452.0,6,6,29,52,92.78042350128838,92.78042350128838,2662.0926775381963,140.5712834447919,3
3101,work,5765.502001000002,13,15,12,41,176.59887611632075,268.7237257827489,221.56027934408974,176.59887611632075,3
3102,errand,4598.009,7,8,17,11,80.8889213341419,80.8889213341419,50060.28776636939,80.8889213341419,4
3103,errand,822.7510000000002,7,7,12,50,345.5144463863774,740.6994644883781,71057.63783856464,345.5144463863774,0
3104,wait,305.0009990000001,13,13,7,45,43.79876263843484,43.79876263843484,17008.94042521235,55.67520025431794,1
3105,work,330.0,10,10,9,41,172.93444321702302,3980.345222658208,15509.145583325027,172.93444321702302,0
3106,errand,521.558001,6,6,28,35,90.82243702609921,90.82243702609921,12557.815072560728,110.27753318284798,0
3107,work,537.0,10,11,25,4,21.26250923583805,596.4223788083946,36455.78527158291,21.26250923583805,3
3108,home,20013.0,19,1,28,4,5946992.85646237,5977497.146263858,6172073.399822538,5946992.85646237,6
3109,home,21789.231,9,15,30,17,270.83739304183024,912.0575233190148,43530.51334741733,270.83739304183024,6
3110,work,733.0,16,16,11,2,384.158375213875,578.8920177979243,39838.530350661575,384.158375213875,3
3111,wait,348.544999,12,12,11,37,23.66531879737929,23.66531879737929,12622.504656576892,31.301953306797103,0
3112,home,48767.18,16,5,20,16,195.01756276863887,211.30794353282369,31923.581989644645,195.01756276863887,3
3113,home,2380.734999,12,12,1,52,170.0438577828281,9395.705607220969,99539.48360315878,170.0438577828281,6
3114,work,20256.873001,11,16,16,11,196.18180531469983,343.6468410476877,3846.0627720349266,196.18180531469983,3
3115,home,36281.0,23,9,23,51,781.5140995805633,781.5140995805633,31873.844803164484,781.5140995805633,4
3116,home,540.0,6,6,23,8,341.6241755604103,3245.321110375366,11152.801465574807,341.6241755604103,3
3117,errand,319.493,6,6,5,18,107.52235650973215,107.52235650973215,12579.316952661604,113.65210055236895,4
3118,work,411.399001,7,7,4,1,284.11489992886777,818.0905028210237,952.8414337771898,284.11489992886777,2
3119,wait,759.404,14,14,13,37,125.51435664525387,125.51435664525387,150.14617104750388,140.940501196933,2
3120,wait,359.99900099999996,10,10,10,32,41.3571928946271,41.3571928946271,31400.41482719857,69.93828741284831,3
3121,leisure,1104.023,17,17,22,38,237.1619535512721,307.6373619069741,27412.089944730284,237.1619535512721,4
3122,home,1120.454001,15,15,19,38,74.09581730928547,1111.0544616307106,983.6813118593624,74.09581730928547,1
3123,leisure,580.005,9,9,17,24,129.53009854738193,1540.0453999083422,142141.23913285372,129.53009854738193,5
3124,errand,2123.0,15,15,30,52,74.1052056781502,676.2420233282172,74.1052056781502,74.1052056781502,5
3125,work,4584.532999999999,6,7,11,28,54.62446265014447,332.1719986964729,424.01484720844735,54.62446265014447,1
3126,home,9532.293999,16,19,11,37,384.64952500305884,384.64952500305884,9984.415015064367,384.64952500305884,0
3127,home,394.9740000000001,10,10,21,3,108.25966337104407,929.0560379044298,6779.862601670006,108.25966337104407,5
3128,work,9095.341001,12,15,20,38,196.17612749209,289.84791146385714,7933.31633198148,196.17612749209,2
3129,home,361.25500100000005,18,19,7,6,79.89546195512649,276.87034713519324,2832.8676065483587,79.89546195512649,1
3130,leisure,2492.9990000000007,9,10,14,15,330324.33882192237,330324.33882192237,530824.2412239928,361112.5059535603,4
3131,work,8845.442000000001,15,17,17,11,212.647443255916,1257.539852389429,24092.23178270681,212.647443255916,4
3132,errand,2247.1220000000008,16,17,2,22,102.17509286557087,2053.0999577135817,36878.13482022661,102.17509286557087,4
3133,wait,23873.014001000003,18,1,25,47,174.73519255406384,248.75815075707558,174.73519255406384,174.73519255406384,5
3134,leisure,12224.403999999999,8,11,31,31,1106597.1972039177,1106597.1972039177,1270835.8952811838,1172982.0424597173,0
3135,work,373.0100000000001,11,11,12,15,112.9734680941558,375.5626726145753,112.9734680941558,112.9734680941558,2
3136,home,55725.067,18,10,23,12,20991.50723467184,37367.684463578866,125335.53733048806,22875.076722993017,3
3137,home,46880.47300000001,17,6,28,35,207.1539706957951,1211.9345151270195,30190.473546962316,207.1539706957951,0
3138,work,6383.733,10,11,7,49,222.51020880442718,617.9446756043061,222.51020880442718,222.51020880442718,2
3139,home,449.0,14,14,9,23,99.66988993181536,1479.4675835938779,26147.88819998519,99.66988993181536,4
3140,work,3380.0,15,16,21,16,58.602672726116744,844.0182612576276,58.602672726116744,225.96436772156684,4
3141,work,14427.0,7,11,18,51,164.7891716924863,164.7891716924863,23907.785420466094,386.7201104187818,0
3142,home,38571.701,17,4,20,47,21.9307252926149,905.1357819848804,26696.393466216738,21.9307252926149,0
3143,work,1594.856,7,7,30,35,31.737369816572986,349.12699764284775,49579.11774335105,31.737369816572986,2
3144,home,64963.19300100001,16,10,23,38,244.53645329278092,553.8446489828407,36755.77555923728,244.53645329278092,5
3145,leisure,3829.6930009999996,19,20,11,28,126.65187288315052,199.7251482102112,126.65187288315052,126.65187288315052,1
3146,home,5429.0,8,10,26,4,108.42478686899159,108.42478686899159,57939.80096936867,174.7991237160107,4
3147,errand,335.0,11,11,1,1,97.69888840948632,3593.289289297295,78308.95962504786,97.69888840948632,0
3148,work,1886.177,7,7,11,41,182.47790165488186,466.9335172820236,182.47790165488186,182.47790165488186,2
3149,wait,370.326999,14,14,19,20,23.76160375417823,113.7199572949067,17163.661636625347,23.76160375417823,4
3150,home,16836.0,15,20,22,3,144.14914775015288,1619.6175186832456,24289.005829091147,144.14914775015288,6
3151,work,28556.499000000003,12,20,9,19,184.02720347540324,200.53182013654128,9537.532939161425,184.02720347540324,1
3152,errand,54224.677,16,7,17,11,291.80748563291735,4592.474887320179,11688.347682066691,291.80748563291735,4
3153,work,19851.027,11,16,11,2,49.22585295722004,159.77423417123856,49.22585295722004,49.22585295722004,2
3154,home,378.315,12,12,9,49,30.980002982150626,1268.255712796501,59639.52953599866,30.980002982150626,5
3155,work,30172.200000999997,21,5,29,35,335.5929168236374,2272.741727782077,44473.98127399336,335.5929168236374,1
3156,errand,733.34,7,7,15,15,204.8676731563461,1098.3674232697158,204.8676731563461,204.8676731563461,5
3157,work,311.82400099999995,8,8,28,4,158.88524096954183,1118.1106661802507,40884.132277063385,158.88524096954183,5
3158,leisure,2172.076,16,17,14,50,65.89751010832232,494.6816217951609,50968.686796813636,65.89751010832232,2
3159,home,1526.520999,15,16,29,13,53.99823333652557,540.5417809811095,53.99823333652557,53.99823333652557,2
3160,work,4717.97,6,7,25,4,79.36139188629151,785.9984201232585,28921.91458682658,79.36139188629151,2
3161,leisure,3390.0,8,9,25,12,22315.11984448581,39199.527682112974,125452.00476711414,24232.352401671207,5
3162,home,975.91,14,14,29,26,114.90362581217578,472.8460958752501,14893.861206615828,114.90362581217578,3
3163,wait,396.184999,12,12,7,40,95.28601232187755,307.52267950393036,302.76395419930844,95.28601232187755,5
3164,home,7731.767000000002,13,15,4,9,76.97041699521472,875.9629234517049,12877.78877524104,76.97041699521472,5
3165,leisure,3507.7729999999997,10,11,15,20,260.566212808387,420.091541779979,260.566212808387,347.1330407222058,0
3166,leisure,301.754999,11,11,21,29,4.317120314407112,359.4518414989052,35862.430112675676,4.317120314407112,4
3167,home,370.78500099999997,11,11,28,39,171.2113602816758,652.1313921094979,35040.23411981552,171.2113602816758,3
3168,home,41585.212999999996,17,5,30,22,589.7242855604294,2734.7783509568394,49519.04877015241,589.7242855604294,1
3169,errand,379.448,11,11,13,7,125.7435587145235,175.8382425020819,35520.42894096946,125.7435587145235,0
3170,errand,832.5980010000002,11,12,16,24,367.36679178791326,902.1184525563704,135162.1097969102,367.36679178791326,4
3171,leisure,328.43199999999996,11,12,14,41,63.402250894989216,63.402250894989216,50952.70871858129,73.7970464454877,5
3172,wait,592.557001,16,16,30,48,62.348544403670175,62.348544403670175,30593.34225383745,62.348544403670175,3
3173,leisure,484.00000000000006,15,16,28,4,18.998388908058068,5330.424239660505,26223.808354648838,18.998388908058068,6
3174,work,12995.343,7,10,7,45,186.09416146502502,842.625258397151,186.09416146502502,186.09416146502502,1
3175,work,5037.806000000001,5,7,30,22,44.794819825632544,44.794819825632544,41821.612899827116,79.21926603902564,1
3176,home,1026.528001,9,9,11,41,42.34933607411124,3568.6800766280803,12420.077225590148,42.34933607411124,2
3177,home,20197.823999,10,15,27,21,77.35674582700219,1005.1677028911804,78973.24129595727,77.35674582700219,5
3178,leisure,603.8580000000002,22,23,19,11,7372423.990749758,7372423.990749758,7429367.277015851,7415165.281052124,6
3179,work,355.0,7,7,5,1,26.595939227794304,26.595939227794304,11016.167780895701,26.595939227794304,4
3180,work,7649.4940000000015,5,7,17,7,257.0852130502456,405.5405631714735,2579.3048684082423,257.0852130502456,4
3181,errand,1976.003,19,20,23,16,10402401.498205474,10402401.498205474,10531832.332106724,10488408.355252665,6
3182,leisure,479.08800099999996,11,11,23,29,11.002926171030703,1159.6180431429566,14252.880603018091,11.002926171030703,6
3183,work,11378.466999999999,5,9,6,23,183.14041444812386,336.465153641276,3839.238859177513,183.14041444812386,1
3184,errand,2157.812000000001,15,16,8,23,97.68205781239122,232.5906628216717,36300.97318425332,97.68205781239122,3
3185,wait,535.7660000000002,12,12,20,20,50.05429728133048,103.65611642200945,41716.56390683775,50.05429728133048,5
3186,home,37054.355,18,4,17,50,257.08498795642157,506.0684121161888,21988.334116015816,257.08498795642157,6
3187,home,28518.212001000004,21,5,6,6,262.6733105868144,902.7638544898547,43537.923089263495,262.6733105868144,0
3188,work,13249.429001,6,9,9,19,246.55962027352763,669.4116149463929,246.55962027352763,246.55962027352763,1
3189,leisure,1404.595,10,11,20,25,244.8793146822197,822.1528325032917,432.7651942738245,244.8793146822197,1
3190,home,20403.134,21,3,31,44,7.525568825844194,925.8078190249628,26692.33669804436,7.525568825844194,1
3191,home,70166.0,17,12,10,2,394.554114924754,394.554114924754,9874.101631521904,394.554114924754,2
3192,leisure,705.9189990000001,15,15,18,3,172.43677594009904,218.5159001274231,27504.603338940837,172.43677594009904,2
3193,leisure,1671.1899990000004,11,11,14,41,59.053879363660116,362.7365373064368,35906.520867050785,59.053879363660116,5
3194,leisure,397.889,13,13,14,15,483.5354173655378,584.5731490032521,41504.44905284886,483.5354173655378,4
3195,errand,840.9839999999999,13,13,4,27,42.983435516334545,85.26405494895852,42.983435516334545,42.983435516334545,1
3196,work,14446.0,6,10,29,52,110.47793744676486,110.47793744676486,4886.11505075872,110.47793744676486,4
3197,wait,855.6410010000002,15,16,11,50,44.72842355356536,73.91097764456657,22635.16880186402,44.72842355356536,0
3198,work,3135.7929999999997,7,8,11,2,89.95766105990751,320.48412767916335,126602.69179186453,89.95766105990751,2
3199,errand,329.8250000000001,16,16,26,26,90.19016170375528,362.2957523794538,75297.55956517931,90.19016170375528,0
3200,home,1576.0010000000002,15,15,17,3,303.4439770872093,2644.0600371745318,33096.941028439025,303.4439770872093,1
3201,errand,3146.0,9,10,30,5,35.53038960628242,2848.2817127252715,16411.757297016862,35.53038960628242,0
3202,errand,1661.0010000000002,6,6,21,42,237.76483144849732,237.76483144849732,243.06563222229775,243.06563222229775,5
3203,home,18379.818001,22,3,24,17,167.11011697771718,475.01959604199584,41416.86951473958,167.11011697771718,0
3204,leisure,61192.79700000001,1,18,9,23,7808444.245605487,7808444.245605487,7884890.282247637,7879188.313964001,4
3205,errand,1308.533,17,18,16,11,85.98235760257514,1092.7999155686953,43584.504672034505,85.98235760257514,3
3206,home,18237.192001,12,17,16,50,300.971838485643,300.971838485643,45493.382707059616,1947.1985054006561,5
3207,errand,343.0010000000001,9,9,7,36,5.227050044010557,1590.4559354358457,24360.28535631295,5.227050044010557,3
3208,home,5348.029,4,6,2,40,142.01508925403567,2184.4173480216486,22405.958659899494,142.01508925403567,0
3209,leisure,1820.695,7,8,9,41,10594.58712469341,22681.602464094696,81655.14535241497,22541.18031039296,0
3210,leisure,4859.04,22,23,2,48,807.2059647788368,1171.4344209218305,89048.813201495,807.2059647788368,4
3211,home,2511.692,8,9,13,19,398.1218986520559,518.442939790717,12565.088289830595,398.1218986520559,5
3212,home,33058.638,22,8,3,5,88.53646016737257,1624.0416466343604,71463.854161788,88.53646016737257,4
3213,home,580.556,4,4,9,41,117.20880140693174,1488.0788760224366,26161.15849467252,117.20880140693174,0
3214,leisure,2929.3249990000004,4,5,10,36,449966.9929287089,449966.9929287089,662036.0743146819,543748.3129804332,6
3215,wait,506.19700000000006,6,6,2,44,16.30494208192563,37.70200330384017,4976.95188667854,16.30494208192563,3
3216,work,985.180001,9,9,1,22,11.74672409295192,126.74745561092413,11.74672409295192,11.74672409295192,3
3217,home,4706.401,3,5,28,35,116.04659618242857,1002.7044416065406,31439.382260293307,116.04659618242857,0
3218,errand,2029.0639999999999,14,14,26,39,163.4713980982188,760.2255687558089,34061.189208468364,163.4713980982188,1
3219,leisure,7920.240000000002,11,13,1,52,158.16986808422882,472.8614032930114,39225.86768747125,158.16986808422882,6
3220,errand,4528.376999,6,7,3,44,159.09018671151267,506.1123128522264,15063.176863378068,159.09018671151267,4
3221,wait,1241.5449990000004,15,15,12,37,71.11299581223794,138.50818089945557,15275.879072267431,71.11299581223794,1
3222,errand,362.244,9,9,7,40,86.7337531206976,435.13913970660735,30650.12571830313,86.7337531206976,5
3223,leisure,1798.367001,14,15,22,3,32.889974960583885,32.889974960583885,30510.66879179788,32.889974960583885,6
3224,wait,543.941999,15,15,14,50,50.60627938128416,50.60627938128416,12566.056248557468,91.5396950639597,3
3225,wait,766.933,5,5,21,51,85.48487534815256,604.2439818552267,79891.22459206401,85.48487534815256,2
3226,work,34497.062000000005,6,16,8,49,131.00636771228926,131.00636771228926,2664.5406218160642,131.00636771228926,4
3227,home,50387.0,19,9,25,8,286.9616994191213,286.9616994191213,72988.9674371859,297.0440703770429,5
3228,home,43181.02800100001,16,4,19,29,326.0740955553961,607.7408254114317,27375.689925036142,326.0740955553961,2
3229,errand,370.0,17,17,5,1,294.4568714536314,2002.5422972395086,20845.36853897576,294.4568714536314,4
3230,leisure,9672.001,15,17,4,31,759691.156300821,759691.156300821,863851.3123669764,853235.0709453832,4
3231,errand,2907.309,11,11,13,46,144.95354121708132,334.8326321279514,144.95354121708132,144.95354121708132,0
3232,home,4731.031,12,13,13,50,172.79341044381505,959.9171837833702,31478.220302360536,172.79341044381505,1
3233,work,19058.898000999998,6,11,19,29,72.26721344232267,136.5961827468505,218.78713764170817,72.26721344232267,2
3234,wait,46977.195001,16,5,23,43,73.87464865663044,73.87464865663044,41805.677901227216,85.48873621726055,0
3235,wait,907.685,16,16,6,10,85.53509302094152,85.53509302094152,153.35276720860634,85.53509302094152,0
3236,leisure,6094.884,13,15,4,22,387.6196645457765,387.6196645457765,1936.0090680754465,2481.514794741494,6
3237,home,3926.0000000000014,17,18,3,48,624.5639480119553,2386.75915317731,6187.987280816893,624.5639480119553,5
3238,home,1301.807,7,7,22,42,689.920577194163,2477.2676452383785,4512.833795957105,689.920577194163,6
3239,work,3089.999001,9,10,20,38,35.801086873586996,1105.5810206692508,35.801086873586996,35.801086873586996,2
3240,errand,2605.9990000000007,15,16,7,1,219.7543930669788,756.5253412761975,18069.317867158254,219.7543930669788,5
3241,leisure,58411.358,17,9,19,16,33877.734071875944,78023.0704427479,180014.5064874516,33877.734071875944,2
3242,work,17359.032000000007,6,11,30,48,185.37072607590332,432.2245003534098,35432.09017801061,185.37072607590332,2
3243,leisure,669.835,12,12,10,36,809.3696162629683,809.3696162629683,52289.548496429794,855.3452668042288,6
3244,leisure,6166.580000000001,12,14,22,29,13.543093495290575,11254.71594029776,65601.78523975336,13.543093495290575,5
3245,leisure,8192.571001,21,23,3,9,9073564.71886874,9073564.71886874,9154969.40693873,9134700.01004797,4
3246,home,47233.575999999994,17,6,27,48,38.26270679817926,4381.506091753256,15659.071071452232,38.26270679817926,0
3247,work,23185.703999999998,5,11,17,33,154.47080437992608,154.47080437992608,2647.7840615731798,154.47080437992608,3
3248,work,9181.783,11,13,16,42,191.63212039217785,363.44347861154733,74918.08332446091,191.63212039217785,0
3249,work,625.129001,16,17,13,37,596493.5452201044,596493.5452201044,697674.3181790985,674564.4353960764,2
3250,work,17510.0,6,11,7,10,119.9799045512364,291.5445215993581,57931.14174447411,119.9799045512364,1
3251,leisure,2062.1620000000007,9,9,30,48,9713387.352034796,9713387.352034796,9987585.362431848,9757469.765285984,3
3252,leisure,6932.9540000000015,17,19,16,24,122.91607779494193,2197.579412769085,33934.84006835787,122.91607779494193,4
3253,wait,374.0,6,6,10,2,14.800453310752482,14.800453310752482,41751.91522723772,48.37879583655457,2
3254,work,4665.739001,9,11,29,39,14.125114823816107,2203.0170197431603,32644.77071266036,14.125114823816107,4
3255,wait,782.639001,16,16,6,6,89.17318916525593,89.17318916525593,138.65292969722574,89.17318916525593,0
3256,work,38235.0,6,17,11,2,129.99497702467914,129.99497702467914,2666.899493304213,129.99497702467914,3
3257,wait,3933.647001,14,16,14,15,154.9054884965899,347.6905998783781,1260.5039916048036,154.9054884965899,4
3258,leisure,8966.0,9,12,18,51,143.46999956756486,760.7341538754935,143.46999956756486,143.46999956756486,0
3259,errand,765.7710010000002,15,15,4,9,169.7181695435866,946.7655261632927,1223.2423178946667,169.7181695435866,5
3260,work,15685.999000000002,5,10,29,26,96.58261908834767,360.3255571361668,35233.85941565318,96.58261908834767,3
3261,errand,330.0,12,12,21,3,298.71600318290746,298.71600318290746,31606.006087550253,313.9787270317949,6
3262,home,28649.0,20,4,3,18,24.53844514183816,414.3391230828967,15439.969640629932,24.53844514183816,2
3263,work,23275.0,5,11,9,2,107.480849934137,107.480849934137,48195.50890338729,107.480849934137,1
3264,home,304.0,13,13,24,51,17835.835432124724,17835.835432124724,224027.93261741893,92960.8995187209,6
3265,errand,5110.0430000000015,13,15,23,38,102.40842491598069,137.0709717569104,49124.61045159063,102.40842491598069,5
3266,home,37795.957,17,4,9,6,116.57166720493628,1106.5020478210158,961.6816238675368,116.57166720493628,3
3267,work,1750.0,9,9,9,2,44.03203153580864,44.03203153580864,138.4430714091177,44.03203153580864,1
3268,work,9989.985001,12,15,20,12,177.24506786254935,3988.292732671137,15514.69850081516,177.24506786254935,0
3269,wait,698.83,14,14,23,25,134.13672802018422,134.13672802018422,30475.258631228993,134.13672802018422,4
3270,work,500.00000000000006,7,7,5,36,162.63386648344468,510.83292854306956,162.63386648344468,162.63386648344468,1
3271,leisure,631.0,8,8,1,18,641972.8860996976,641972.8860996976,883485.9471711692,648296.9957547514,0
3272,work,3697.074001,6,7,8,49,170.7470970322199,557.411374587612,20119.81384686834,170.7470970322199,3
3273,home,48506.555001,19,8,17,50,272.07280267759467,914.9900617593788,43530.08812799565,272.07280267759467,6
3274,home,66102.119,12,6,6,49,312.7117216215048,1026.3234314999124,136268.151041978,312.7117216215048,2
3275,home,89497.103,13,14,15,7,223.26151302012775,3302.028983080077,21177.19632940469,223.26151302012775,2
3276,wait,869.3950000000002,16,17,3,9,152.50052779855912,933.7263090566316,78406.11696931862,152.50052779855912,4
3277,work,5274.598000000001,8,10,2,22,127.39436833626254,1688.8182451354016,127.39436833626254,127.39436833626254,4
3278,wait,955.418999,19,19,2,18,44.7302746629039,44.7302746629039,22963.893738516304,44.7302746629039,1
3279,home,6737.540000000001,16,18,18,11,83.3702947439226,1524.1460685040338,36272.58791685208,83.3702947439226,5
3280,home,31823.143999000004,19,4,20,29,103.38315225984707,813.7483605504925,15447.43675705339,103.38315225984707,3
3281,leisure,3697.102999,4,5,24,30,228.60031661483342,506.0445387729562,38425.930836407446,228.60031661483342,0
3282,work,2994.5420010000007,10,11,28,39,185.17212790826355,1106.316732091907,36844.25958993768,185.17212790826355,3
3283,wait,660.615,5,5,27,43,29.930439033157697,29.930439033157697,92.54984728585505,29.930439033157697,4
3284,work,502.221,12,12,5,1,274.67038812412204,708.5702447749077,274.67038812412204,274.67038812412204,3
3285,home,57967.40700000001,13,5,29,43,325.6449156935692,325.6449156935692,45516.32833865312,1956.0489596208413,6
3286,home,2681.5890000000004,20,21,23,12,325.1008890195927,325.1008890195927,45529.483448531726,1945.5580655488845,3
3287,wait,1238.513,16,17,14,33,595352.8248629996,595352.8248629996,696584.0212681893,673492.9641858711,0
3288,wait,302.0220010000001,15,15,11,28,9.54769322874508,196.2451437633155,201.79499110602973,9.54769322874508,1
3289,work,13012.803999999998,6,9,11,32,214.6130166698095,280.8331878703553,7928.3616848096635,214.6130166698095,4
3290,home,45670.420999999995,17,6,16,20,218.23588611194288,1053.0014373974223,59679.9877188416,218.23588611194288,1
3291,wait,449.0,21,22,4,49,38.70610159198915,38.70610159198915,16214.565165729773,38.70610159198915,0
3292,home,3839.707,13,14,26,34,267.563152632371,2145.333436112716,25674.92687106621,267.563152632371,5
3293,wait,709.9989999999999,11,11,23,16,145.53822140259373,1222.779716488126,145.53822140259373,145.53822140259373,6
3294,home,592.0600000000002,3,3,8,6,267.1257160870839,3236.9398241608,11035.932597246641,267.1257160870839,2
3295,leisure,591.0,10,10,12,10,139.93783643263322,3471.5106319527067,78602.81300751808,139.93783643263322,6
3296,home,4908.891000000001,17,19,11,37,499.94175912705435,1281.010022190567,52107.88201845999,499.94175912705435,0
3297,wait,351.2890000000001,9,9,18,38,54.27215250901028,54.27215250901028,36170.52838899635,118.79026612091127,0
3298,errand,848.3470010000002,18,18,18,3,20.571444592593966,667.542227126977,49024.33006347146,20.571444592593966,2
3299,leisure,1379.038001,11,12,13,7,20.68703728105932,291.32910913227045,24047.836062719136,20.68703728105932,0
3300,work,33754.502,6,15,5,18,36.20615777586527,357.65558455638194,30877.108158700456,36.20615777586527,4
3301,errand,3296.6459990000008,10,11,1,18,81.46591436820698,128.00163658709457,15923.805987289614,81.46591436820698,0
3302,work,1977.774999,11,12,29,35,124.45387085643108,1684.646159066586,124.45387085643108,124.45387085643108,1
3303,work,36620.285,5,15,13,50,97.87480288001464,97.87480288001464,48185.86909824557,97.87480288001464,2
3304,work,3436.0,14,15,15,3,98.64526217970672,717.2290167728003,325.8273693789166,98.64526217970672,0
3305,leisure,2614.197,11,11,26,4,453.76929101548666,1891.1309825753528,56612.3707065475,1891.1309825753528,3
3306,wait,428.004,6,6,11,28,105.80026095667635,105.80026095667635,36203.192046165954,168.35869720248644,1
3307,wait,1143.563,16,17,8,1,167259.24810228506,167259.24810228506,367500.2110032478,230538.39411818766,6
3308,home,8578.0,11,14,31,52,23.815769890649786,4395.996978691494,15678.717380645747,23.815769890649786,6
3309,home,39368.38000100001,17,4,6,6,119.33358920938795,3719.292726674585,79922.94250609326,119.33358920938795,0
3310,home,37285.233001,18,4,11,41,94.6033799268287,858.4669524544909,15400.870063763203,94.6033799268287,2
3311,work,4863.8600000000015,9,11,26,4,92.12355622993212,92.12355622993212,884.2685610735388,208.37360358044972,3
3312,wait,817.5989999999999,17,18,9,45,73.80730640206586,73.80730640206586,186.39891057527072,73.80730640206586,3
3313,leisure,1279.817,18,18,10,45,81.64238030829722,687.8463097274619,81.64238030829722,112.37438915712877,4
3314,errand,1277.495001,14,14,22,16,13.134764268003476,13.134764268003476,49695.04595463703,13.134764268003476,5
3315,leisure,477.916999,17,17,16,42,310790.1329519034,310790.1329519034,498278.8540222225,338356.3052976693,0
3316,home,43726.872,19,7,14,7,241.9919533749907,538.656730535624,35157.538389548994,241.9919533749907,1
3317,work,362.999,6,6,13,19,141.27247088321153,967.1632324529304,29868.94753642729,141.27247088321153,5
