id,dur_in_sec,hour_start,hour_end,day_of_month,week,dist_gtfsstops_all,dist_gtfsstops_train,dist_gtfsstops_tram,dist_gtfsstops_bus,day
14687,15490.269999,5,9,18,38,349.4512663438041,703.3054958755057,3834.4517146591493,349.4512663438041,0
14688,417.0,12,12,12,2,22.649859531380237,175.59128193530395,230.8194965803111,22.649859531380237,4
14689,2123.542,12,12,7,14,235.96062422665557,235.96062422665557,2433.407257827785,266.9668173928994,4
14690,5399.999001,14,16,18,42,112.78699838422149,334.25114752842177,112.78699838422149,332.8862651113432,2
14691,5077.451,16,18,28,43,1063.1100250729603,1063.1100250729603,134430.5380090088,1063.1100250729603,5
14692,1698.5539999999999,17,18,30,48,303.63461923530866,2649.4933544458427,33099.750665829015,303.63461923530866,3
14693,536.0,17,17,15,3,319406.23895046755,393580.1470176751,519750.9392534045,319406.23895046755,0
14694,2746.7009999999996,19,20,12,50,129.25068312140024,568.1596079664982,10503.870102631263,129.25068312140024,0
14695,336.0010000000001,15,15,13,15,62.37844322249846,62.37844322249846,22922.395500825918,62.37844322249846,3
14696,2085.8160000000007,8,8,17,20,31074.88498382722,31074.88498382722,56531.34336683093,55033.51995946258,2
14697,6949.388000000001,7,9,26,30,13.108551845203138,11255.002513504605,65602.05122433316,13.108551845203138,2
14698,44566.554001,16,4,20,51,255.32491423019368,2143.085205147888,25665.153149730653,255.32491423019368,1
14699,12990.001,11,14,22,16,217.07732296195312,383.59275163703524,102914.754151724,217.07732296195312,5
14700,352.62199999999996,16,16,6,27,13.89507525010606,13.89507525010606,12627.602346042131,27.163165544372355,3
14701,6716.700000000002,10,12,16,42,211.5169564657898,1715.5924638842484,58699.041784096335,211.5169564657898,0
14702,12864.821001,14,18,17,46,25.484135344996854,292.02467667379153,25.484135344996854,25.484135344996854,4
14703,689.558001,15,16,8,6,225.1821580658123,533.1947532976699,327.7104483047154,225.1821580658123,2
14704,31033.715,20,5,12,6,239.80082337607948,954.9200503059636,36272.79074322248,239.80082337607948,6
14705,5818.355000000001,13,15,4,49,312.078870348259,1025.683892735084,136267.74764912718,312.078870348259,0
14706,38828.81200000001,20,7,14,50,20.01107644312668,20.01107644312668,1534.1231478579512,74.88707243885781,3
14707,1051.3590000000004,19,20,4,48,312.5394691154443,1519.6618476903072,38287.03342622569,312.5394691154443,6
14708,2482.9179999999997,15,15,14,24,54.1361943515543,719.1794271876565,135982.51697497847,54.1361943515543,2
14709,481.233,15,15,1,48,79.56315667136275,79.56315667136275,97223.17793598677,4788.283905480265,3
14710,44254.68700100001,15,3,19,29,105.34611856559076,3726.373895043359,79936.96573840648,105.34611856559076,2
14711,343.3590000000001,12,12,19,3,10.529736702291672,946.5672539384835,134181.17102783232,10.529736702291672,3
14712,65095.96000100001,16,10,26,52,118.35674913769532,635.4696506391917,27913.657911778653,118.35674913769532,0
14713,403.0,6,6,1,9,82.90163931423601,87.06066272395935,82.90163931423601,82.90163931423601,2
14714,531.039,14,14,21,3,66.9255167085509,829.5546293290486,136028.61713272912,66.9255167085509,5
14715,561.45,13,14,28,21,73.5681074325677,5773.295659710422,33957.4141830015,73.5681074325677,6
14716,4643.248001,4,5,19,16,333.90355495604894,119549.03456462287,235196.2764516929,333.90355495604894,2
14717,10629.606000000002,8,11,17,3,118.1061484981551,1316.15938787267,135.32696323604344,118.1061484981551,1
14718,18293.0,7,12,20,3,55.410743778619,661.0535113616519,19075.08512904484,55.410743778619,5
14719,3250.8010010000007,6,7,17,3,58.8511750013445,85.24185464662428,58.8511750013445,58.8511750013445,1
14720,33799.147000000004,22,7,9,10,318.56570325903647,607.5625820359597,18489.40197084028,318.56570325903647,3
14721,558.076999,7,7,20,47,111.03813780166362,111.03813780166362,12572.87752561833,115.08462905238864,0
14722,453.0,14,15,22,4,94.364768311623,94.364768311623,169.69555952829475,94.364768311623,0
14723,496.928999,14,15,25,8,167.07563263610518,1065.0019600462033,4508.539752027401,167.07563263610518,5
14724,1229.615,10,11,6,10,42.1440877190879,783.5719707858332,36634.79167933665,42.1440877190879,0
14725,7052.411001,10,12,11,15,443.18503842113586,2112.182487204257,710.494427966968,443.18503842113586,1
14726,791.1890000000002,21,21,24,12,25.277156442983816,44.241974562303646,22610.85083879925,25.277156442983816,4
14727,4192.372,10,11,27,26,311.76060205851365,1025.3588849684138,136267.61044214078,311.76060205851365,1
14728,35157.913,19,5,22,3,160.12773324728946,1009.1647771487242,15712.303759786582,160.12773324728946,6
14729,6845.023,9,11,31,22,171.52425156170162,221.77875101879016,1311.3127798052262,171.52425156170162,2
14730,1307.397001,10,11,2,22,186.1481568707096,686.0035250899953,15755.348516859141,186.1481568707096,4
14731,8134.6010000000015,14,17,11,50,195.85710379104322,951.995960042516,44046.44956712887,195.85710379104322,0
14732,605.0,12,12,29,5,28.253573694648924,28.253573694648924,37645.95273649858,130.84178505611894,0
14733,547.0,16,16,22,4,45.01627794826025,72.115077376745,5009.165665757861,45.01627794826025,0
14734,371.08099999999996,13,13,20,33,1210205.1489799565,1210205.1489799565,1499458.377700489,1237865.3748768556,6
14735,2295.001,13,14,16,7,71.1475045258357,308.77239909640525,126601.8331084516,71.1475045258357,3
14736,977.983,12,12,10,28,20.143225745059322,378.92731997597986,225.7070391527469,165.48828712327958,0
14737,513.589,7,7,15,50,19.651942481051083,19.651942481051083,8088.860761921278,37.29024848390692,3
14738,573.388,4,4,2,9,58.09699022934075,58.09699022934075,30589.116490692813,58.09699022934075,3
14739,3649.2209999999995,11,12,30,44,190.96054193972805,638.3054089695753,75107.89087661407,190.96054193972805,0
14740,74023.97,9,6,5,9,40.507088027912225,40.507088027912225,26104.22765313498,77.07354931289522,6
14741,374.655999,14,14,4,31,57.940132359659756,64.9877160194109,57.940132359659756,57.940132359659756,4
14742,1021.0,17,17,23,4,216.25047329437743,3297.7725791141856,21165.526434246443,216.25047329437743,1
14743,9841.001,7,10,13,46,42.11350303370085,1292.763714451805,42.11350303370085,42.11350303370085,0
14744,23158.0,22,4,1,9,80.49858220367672,438.9904819486869,80.49858220367672,304.1179378686801,2
14745,2093.2610010000008,12,13,21,8,71.60595522508369,3790.879199049632,71326.83877795123,71.60595522508369,1
14746,1127.894,16,16,13,46,45.653096518930425,45.653096518930425,128.08283112144298,49.04293606995734,0
14747,574.0010000000002,8,9,18,20,46.41396717737703,71.28609920343341,58871.302245147774,46.41396717737703,3
14748,957.0,18,18,15,3,112.97270680602414,440.460333066356,15788.866711866423,112.97270680602414,0
14749,12646.622,12,16,24,17,171.44135155236015,3981.9848405720095,15508.700814976184,171.44135155236015,0
14750,318.0,11,11,27,52,272.50540527366365,6445.149466672433,60195.68729113466,272.50540527366365,2
14751,516.443,12,12,15,28,640.7666613827064,4337.8662422725465,41185.189754617044,640.7666613827064,5
14752,16214.332,10,14,8,23,18.721552716069677,124.29926901570252,48905.80700899409,18.721552716069677,3
14753,16054.638,6,11,2,9,84.52901863798428,1674.5481822036695,4392.383138562738,84.52901863798428,3
14754,11831.987998999999,10,14,19,33,441.04689827369316,608.1365318255492,8664.099599236437,441.04689827369316,5
14755,2016.229,8,9,30,52,57.774294446232126,11329.51894226011,81217.42135339804,57.774294446232126,4
14756,88723.70199999999,8,8,12,50,93.78918996765935,93.78918996765935,66941.39736736225,533.1850836035292,0
14757,452.0,1,1,18,3,281.7483199842837,1463.4045235662632,38333.61893235053,281.7483199842837,3
14758,3405.961,7,8,5,1,38.68529757659521,3557.457521363577,12410.128687999424,38.68529757659521,3
14759,4298.549,14,15,5,44,231.6513245637164,1109.0270880498438,49812.71095815171,231.6513245637164,6
14760,55391.319,16,7,10,15,423.7415180946085,423.7415180946085,18959.03101841584,478.91403800092127,0
14761,544.222001,10,10,9,41,64.56721885611647,1583.552137506945,36382.82942490193,64.56721885611647,0
14762,35872.0,19,5,23,4,236.5002591319096,3316.387411609373,21184.665920697968,236.5002591319096,1
14763,1618.0,10,11,10,32,103.22038597983816,103.22038597983816,47632.13523503669,39821.79296544869,3
14764,21223.0,8,13,8,2,67.77095473064986,102.8182447798457,67.77095473064986,67.77095473064986,0
14765,606.8480000000002,15,15,21,12,96.11581548639973,571.5311996258569,74899.44484814678,96.11581548639973,1
14766,8917.32,15,17,24,21,100.75007024441608,1103.4736415679167,974.4408840171473,100.75007024441608,2
14767,426.0,16,16,10,2,20.0362357347703,2611.6867029069313,24450.277866296346,20.0362357347703,2
14768,16498.148999,11,16,20,29,272.828457094752,697.8270671983048,272.828457094752,272.828457094752,3
14769,10276.0,8,11,7,1,110.63248740284028,2352.4929985241683,147869.86899621357,110.63248740284028,6
14770,8268.491,7,9,13,50,233.23201987118333,446.6862560801439,245.57890199438663,233.23201987118333,1
14771,5981.474,8,10,19,3,369.3647830224326,408.0215858910242,8680.037678448009,369.3647830224326,3
14772,413.316,5,5,7,14,14.2373489524542,15.461591278001855,33895.47576746353,50.31999301657064,4
14773,13379.211,13,16,6,10,159912.34497352815,159912.34497352815,289524.3416717814,226363.5069618044,0
14774,4246.1010000000015,12,13,18,46,1556.9069660561554,3262.3294986667834,123522.01994673724,1556.9069660561554,5
14775,67674.13799999999,17,12,7,49,217.37821321175392,1226.919556827202,30194.836461048282,217.37821321175392,3
14776,4249.2609999999995,7,8,15,24,1218826.4782620887,1218826.4782620887,1435180.1348782028,1218826.4782620887,3
14777,17764.712001,17,22,18,11,115.73020843621558,151.09727394715532,115.73020843621558,115.73020843621558,5
14778,893.7760000000002,17,17,10,45,85.28416304690901,419.0912019517716,273.83822933767385,85.28416304690901,4
14779,51015.463001,20,10,2,48,52.59390193218867,658.4155906379985,19072.884224461217,52.59390193218867,4
14780,12469.0,6,10,24,8,107.13059835461505,310.2763474946497,57918.35465074627,107.13059835461505,4
14781,553.685999,13,13,15,15,7.6753720450369345,7709.176138284885,58061.23543232196,1938.8269676869168,5
14782,4179.1120009999995,8,9,28,4,95.02331329116909,1167.4552837924964,40692.70229693428,95.02331329116909,5
14783,344.0,11,11,14,50,32.546198706718165,32.546198706718165,39471.672583362546,88.47947922472075,3
14784,48883.08300000001,17,6,8,40,633.8769382070326,633.8769382070326,9640.594481086451,1338.999966897157,6
14785,738.239001,17,17,8,6,22.91910960873126,22.91910960873126,30565.638718552833,22.91910960873126,2
14786,384.0,5,5,12,28,71.7441167585998,151.24546605292628,37001.257853725685,71.7441167585998,2
14787,898.298,14,14,16,46,22.176556994316158,562.1884715318372,35692.58251584996,22.176556994316158,3
14788,44663.138000000006,18,6,1,5,116.79378454600504,3862.256661816628,20020.827647246955,116.79378454600504,2
14789,1590.0,9,9,15,28,42.712209129743904,3565.2286179097136,12413.51763800674,42.712209129743904,5
14790,29932.458001000006,20,4,4,27,268.30533040604803,906.4600995648656,43531.84482046001,268.30533040604803,1
14791,827.557001,15,16,19,38,47.362853290523844,47.362853290523844,42976.252233112464,47.362853290523844,1
14792,4955.459001,9,11,14,7,25.396045475542298,1923.854786765242,23782.95040801035,25.396045475542298,1
14793,678.0169999999999,12,12,30,26,70.08261340728858,126.90238761676257,48975.14517965131,70.08261340728858,4
14794,3031.0,15,16,14,2,63.49177219315658,181.78475314622898,63.49177219315658,63.49177219315658,6
14795,6578.443,14,16,18,42,103.36097267227848,290.86356674676887,250.23327627850983,103.36097267227848,2
14796,35890.434999000005,18,4,16,33,302.26449670214294,2638.6243728146906,33092.77978403555,302.26449670214294,2
14797,29250.292999999998,23,7,20,47,99.83975383463341,607.6401728880645,59400.72252915411,99.83975383463341,0
14798,5781.355000000001,15,16,14,33,68.70726754468012,633.2056578782942,29826.254021234217,68.70726754468012,0
14799,400.0100000000001,9,10,3,22,1465.3357995057684,4096.884553558349,69855.66727679556,1465.3357995057684,5
14800,5120.0,16,17,12,19,327.00436884104363,1464.224204082518,52193.64840199131,327.00436884104363,4
14801,548.938,8,9,14,7,45.78550810352958,137.7241230154198,143.29881610193686,45.78550810352958,1
14802,1515.0110000000002,16,17,29,13,55.68840706770004,1694.3404804008978,30494.317584014916,55.68840706770004,2
14803,608.3329990000002,12,12,8,49,118.76441144277042,118.76441144277042,160.77513649694578,118.76441144277042,4
14804,14892.000000000002,8,13,20,3,99.6745384644297,1169.9337210768679,40688.0493623591,99.6745384644297,5
14805,14574.0,15,19,3,40,102.90030310393992,363.0228973871263,25116.002535374635,102.90030310393992,1
14806,21087.0,10,16,6,18,383.5924080176319,802.1652646129222,113212.5517729026,383.5924080176319,5
14807,7038.999001,15,17,2,44,78.6689311062782,1485.4714587101612,36263.10196047175,78.6689311062782,3
14808,14490.133000999998,2,6,8,19,405.9645720374101,757.1393098247438,37948.357204946435,405.9645720374101,0
14809,372.046999,19,19,4,31,610.8576489195668,2376.6629450556416,6181.18830839898,610.8576489195668,4
14810,2747.8430000000008,6,6,12,37,595042.4204491661,595042.4204491661,696304.5503656043,673221.700905023,1
14811,7939.937000000001,20,22,24,34,90.3920412510417,267.4921228318753,50510.07573125311,90.3920412510417,3
14812,15127.883000999998,12,16,29,22,5.4506347684498175,36.50334583701875,50682.36996624612,5.4506347684498175,0
14813,367.50200099999995,17,17,30,13,28.351205793464732,28.351205793464732,41781.911596947575,87.74584183912954,3
14814,43861.044001,17,5,21,47,248.72665169613325,577.9466381538066,36752.693311314666,248.72665169613325,1
14815,1997.0629999999999,14,14,20,42,351.3968186367357,3256.194509955492,11154.454934146052,351.3968186367357,4
14816,7243.7170000000015,11,13,5,14,130.41771999626363,628.5129267407306,130.41771999626363,130.41771999626363,2
14817,415.385999,14,14,21,25,235.1095274832555,235.1095274832555,266.1207663532841,266.1207663532841,2
14818,688.0,14,14,21,16,234.28651967848657,3273.152468096185,4638.203246450171,234.28651967848657,4
14819,7330.823998999999,15,17,10,15,154.53023798052592,721.7152848561208,34743.33259917694,154.53023798052592,0
14820,455.996999,16,16,12,32,359.4825242497374,617.4290117664451,18125.624336774497,359.4825242497374,5
14821,1791.5739990000004,21,22,9,45,135.2359892669857,564.685619505176,10503.866426277571,135.2359892669857,3
14822,4679.573999,17,19,10,41,453864.2754380984,453864.2754380984,773269.2691888134,763158.5021732189,1
14823,1184.280999,9,9,31,5,34.350156891428426,34.350156891428426,24760.092733945963,34.350156891428426,1
14824,404.315,6,6,23,34,39.907141342344616,175.42812750416385,246.13345148185022,39.907141342344616,2
14825,39890.001,19,6,21,12,67.69105505557923,978.9780899241408,40289.38849266692,67.69105505557923,1
14826,326.0,14,14,18,38,7443.865174403974,7443.865174403974,30087.692574352925,28185.629045043144,0
14827,42560.838001,20,7,31,5,424.7669393645803,424.7669393645803,18972.300729724586,479.86086966365167,1
14828,2420.1459990000008,11,12,17,24,127.74347067810145,196.76053470077514,6718.235952668951,127.74347067810145,5
14829,15939.958999999999,12,16,1,18,77.06631383954605,264.358676172172,90929.76201106347,77.06631383954605,0
14830,52807.126999,14,5,22,25,67.72092782926819,5334.0375060312645,23887.073149512817,67.72092782926819,3
14831,3097.3259999999996,12,13,15,2,34.339453559506644,502.5111067021742,8478.861181745251,34.339453559506644,6
14832,413.826999,16,16,27,30,56.2660803645651,696.1241496156172,14780.091807275388,56.2660803645651,3
14833,3661.577999,14,15,30,13,308.9226717146741,1022.4986081266884,136265.29046114432,308.9226717146741,3
14834,344.9240000000001,7,7,17,7,287.89057559692037,454.94764993922723,21038.04535306517,287.89057559692037,4
14835,8623.116001,15,18,16,37,1022.9998318890297,120857.7593631014,236088.58059578828,1022.9998318890297,5
14836,2907.0009999999997,0,1,23,51,141.01008652631938,1671.3798981450302,24309.16476621007,141.01008652631938,4
14837,58812.489001,13,5,24,38,54.585480926967904,364.49936646791497,28882.744310884493,54.585480926967904,6
14838,14772.411,6,10,22,34,66.30765768664543,892.7229331917523,134216.7527387581,66.30765768664543,1
14839,4466.222001,5,6,6,40,157.86511035820484,840.924935520018,8747.475787574182,157.86511035820484,4
14840,9326.75,4,6,15,20,98.25247163398086,98.25247163398086,48191.828083055,98.25247163398086,0
14841,491.00000000000006,15,15,31,22,14.018787067689512,14.018787067689512,135262.31969468467,14.018787067689512,2
14842,1965.916001,8,9,22,29,24.766938611898127,383.7759702941101,33738.80429273362,24.766938611898127,5
14843,3871.654001,15,16,23,12,130.4154397786422,874.0694878553041,34193.68517415069,130.4154397786422,3
14844,812.202,13,13,3,1,121.05500136692902,1216.7335069931446,74083.0036757099,121.05500136692902,1
14845,14518.331,6,10,23,34,163.74893100060416,186.3395059782344,494.3266213122178,163.74893100060416,2
14846,55688.441000000006,22,13,10,49,1406.2542930081534,1406.2542930081534,19758.735755817856,1581.1280566717587,5
14847,25647.115001,6,13,9,23,140.69772457119095,243.9391132627495,57939.20233205543,140.69772457119095,4
14848,1080.0,12,12,4,9,82.10967548770067,82.10967548770067,85169.73913574281,101.9851904823125,5
14849,771.0,17,17,22,25,1177.901644968194,1899.8016974078155,35082.03981063182,1177.901644968194,3
14850,712.437001,12,12,17,42,189.1988834537801,1444.655277594112,28432.27603725243,189.1988834537801,1
14851,473.419,10,10,18,7,36.990620792918406,4350.356969374483,141957.1759434301,36.990620792918406,5
14852,37548.907999999996,17,4,31,44,940.3590229428413,2888.7182716924012,40494.16222196223,940.3590229428413,1
14853,1147.738999,14,14,24,12,67.91868457930055,1078.9183686101019,24992.982688383985,67.91868457930055,4
14854,7677.849998999999,9,11,18,29,173.82705684416592,282.3216710881735,42056.14237437798,173.82705684416592,1
14855,5039.001,7,8,17,29,157.20996057372568,1197.6041770174934,42025.08159858843,157.20996057372568,0
14856,1223.0,14,15,4,27,202.55416682054292,689.3200508775834,2194.121025298244,202.55416682054292,1
14857,687.6669999999999,13,13,12,45,169.11726194881686,411.13222150209504,49318.2890980563,169.11726194881686,6
14858,5059.782999999999,9,10,24,25,631.4189790351277,631.4189790351277,14381.30109347843,725.6784411887973,5
14859,312.0,14,14,24,4,30.895223608047623,3723.498572928081,109273.21488163796,3637.3398242952962,2
14860,23174.478999000006,13,19,6,49,62.49370188184467,5329.162865958644,23884.803657994282,62.49370188184467,1
14861,606.5549990000002,10,11,21,25,58.6266757026555,78.8920652594687,35497.73559783522,58.6266757026555,2
14862,329.435001,5,5,31,44,105.89648419252329,105.89648419252329,30490.899244935164,105.89648419252329,1
14863,38270.979001,6,17,4,49,336.0128833139226,711.5244835053654,3823.7228802238897,336.0128833139226,0
14864,1434.3370009999999,12,12,31,31,158.45934336328062,774.7270597436573,75407.94578932566,158.45934336328062,0
14865,30710.528001,7,15,17,46,105.79542079245924,439.6177601225746,36507.39646404147,105.79542079245924,4
14866,539.7270000000002,6,6,31,5,56.097171262348425,66.58812789606374,22623.18977362376,56.097171262348425,1
14867,59841.51500000001,13,5,14,37,279.2451718874107,505.239220171394,20722.275844970958,279.2451718874107,3
14868,2968.5950000000007,13,14,29,17,138.62800523484586,221.8552161793055,30700.68241410458,138.62800523484586,5
14869,16321.000000000002,11,16,24,4,59.09163636018302,414.06101954343865,59.09163636018302,360.65310916660377,2
14870,375.340001,8,8,5,49,29.515573772891106,56.98754264914115,171.73771724208308,29.515573772891106,1
14871,892.9200000000002,8,8,8,36,69.92476404126569,588.5161171055886,25284.770014735568,69.92476404126569,4
14872,666.0,11,11,23,51,132.807396564745,445.81901270472815,593.0693566024682,132.807396564745,5
14873,2726.2230010000007,10,10,14,15,332.01200232456944,332.01200232456944,45536.522888964355,1947.358580765308,4
14874,2445.001,10,11,28,43,729350.8172833278,729350.8172833278,1008878.5438810956,997305.4158897136,5
14875,557.687,15,15,2,9,101.90126216444669,3334.6890236184227,83254.74457937334,101.90126216444669,3
14876,443.001,15,15,30,48,307.23380223314126,617.460317375605,569.3942225591312,307.23380223314126,2
14877,463.629,4,4,18,20,80.71363274090386,80.71363274090386,48483.539583397775,80.71363274090386,3
14878,690.316,15,15,16,37,112.35903685600556,614.056849483714,29095.148079559163,112.35903685600556,5
14879,3921.3050009999997,10,11,22,38,166.37833361479431,1760.9206991247547,58697.42604859522,166.37833361479431,4
14880,416.81,13,13,15,11,761407.8598361644,761407.8598361644,1035322.2581177402,809630.643806547,2
14881,2455.322,4,4,1,18,326.89550860159864,1462.7391422118314,52190.7152003229,326.89550860159864,0
14882,16505.767,11,15,20,12,85.25051161875396,133.67853732088284,22650.838329254097,85.25051161875396,0
14883,16846.853001,5,10,29,26,151.74368844007319,162.13129843605378,19387.307893120043,151.74368844007319,3
14884,27390.0,6,14,18,3,322326.2661064067,397955.8926241367,523720.9098455007,322326.2661064067,3
14885,467.894,13,13,1,13,289.18277463065743,765.014193805862,25940.491927179282,289.18277463065743,5
14886,1426.398,18,18,5,14,626780.2911060605,626780.2911060605,722738.6442500051,698459.5894888474,2
14887,22415.266,11,18,30,48,193.62759796486077,340.6588915030416,3843.068650804317,193.62759796486077,3
14888,40394.67000100001,17,4,19,42,249.56237647552624,583.4113988450674,36751.58046135335,249.56237647552624,3
14889,45854.0,16,5,21,34,58.57435394844126,665.2111229787769,19080.23647348172,58.57435394844126,0
14890,8799.495,16,18,15,41,9459634.039079752,9459634.039079752,9554697.262458293,9546930.512223786,6
14891,2739.349,7,8,17,11,176.61857353317765,176.61857353317765,37773.16164405886,236.022744693743,4
14892,388.0,15,15,2,13,170.04820415335445,4006.2287271584382,19795.041545279044,170.04820415335445,6
14893,16124.249000999998,5,9,28,30,183.083513590604,332.99274018142484,3835.677183249705,183.083513590604,4
14894,7521.001,15,17,14,19,93.48974112279,991.1186539445436,13468.928599457338,93.48974112279,6
14895,420.0,8,8,12,10,1217.9874820581492,2209.458919840068,26643.21232049974,1217.9874820581492,6
14896,42331.375,18,6,25,4,365.04836518227415,4051.9400536135663,11655.977953060872,365.04836518227415,2
14897,4774.141000000001,12,14,3,14,138.46301197702653,1190.6082762598585,550.1774993185045,138.46301197702653,0
14898,391.661,21,21,14,2,9073774.30989006,9073774.30989006,9155159.198758164,9134893.806574963,5
14899,750.210999,9,9,16,3,17.206300713133075,17.206300713133075,126940.39204002605,20.946650935453906,0
14900,35146.295001,21,7,14,50,129.96515822626802,1210.6209908208127,40668.56512930546,129.96515822626802,3
14901,510.678999,18,18,13,28,304.85509132025487,1492.4667113818225,49189.735162306846,304.85509132025487,3
14902,42862.359,5,17,16,42,83.32549334297528,173.47386234143687,22709.456312792885,83.32549334297528,0
14903,425.0,9,9,28,43,59.52760600748461,1230.9893426914864,28279.638838722745,59.52760600748461,5
14904,15782.745001,6,10,27,13,81.93460364382773,1033.7882998213609,546.8303768533515,81.93460364382773,0
14905,545.0060000000002,15,15,6,14,87.27279860903963,87.27279860903963,48552.88962161316,87.27279860903963,3
14906,9572.001,11,13,16,33,169.1517607920317,450.0933151494687,31883.175296605008,169.1517607920317,2
14907,2033.0,9,9,31,52,241.57661874047022,774.4286480957213,22867.683439448312,241.57661874047022,6
14908,377.751999,15,15,29,35,168.07407638769155,265.07536712172487,168.07407638769155,168.07407638769155,1
14909,341.524001,18,18,30,26,149.77259527622655,210.99759789249862,149.77259527622655,149.77259527622655,4
14910,626.856001,12,13,29,13,55.74060788296278,55.74060788296278,23076.19839567996,55.74060788296278,2
14911,10081.78,8,11,10,19,74.34378358138494,1495.3026062008728,36268.771404722385,74.34378358138494,2
14912,12379.426001000002,12,16,12,37,362067.8926088517,414240.382423239,591908.3656797762,362067.8926088517,1
14913,673.0,13,13,28,48,65.94090247840404,5778.245242619408,33948.32115064792,65.94090247840404,1
14914,94764.668999,15,17,31,52,248.89036521683502,248.89036521683502,13594.779122587302,256.93331948799994,5
14915,450.86800100000005,12,12,4,9,159916.79978266006,159916.79978266006,289528.6489521918,226366.2076088093,5
14916,2374.0,14,14,20,47,263.3933090595175,3708.6877430509026,13784.258470516244,263.3933090595175,0
14917,1578.977,9,9,10,45,45.527816282056605,393.7383412244372,7992.931627357663,45.527816282056605,4
14918,70460.365,12,7,20,42,69.77655906503203,69.77655906503203,26136.90573360544,113.72567210564483,4
14919,9206.104001,16,19,24,8,197.37934534348517,197.37934534348517,13553.393223500163,248.42892620793393,4
14920,2628.065,12,13,27,9,35.022199404499595,5357.692347975765,136808.2783815797,35.022199404499595,0
14921,17253.921000000002,10,15,26,43,94.74805209059136,439.8837318880391,36547.77718574467,94.74805209059136,3
14922,1479.0,16,16,18,3,34.750385215525164,855.0283004377966,135707.8892136207,34.750385215525164,3
14923,47040.645,16,5,5,23,246.7030022759486,1040.8401717699842,12369.69674812325,246.7030022759486,0
14924,3807.475,11,12,17,20,357.7843311249773,5936.1011944621705,42155.61186224665,357.7843311249773,2
14925,49828.90500000001,16,5,5,14,439.74094601335855,609.4455777678313,8666.085406036551,439.74094601335855,2
14926,4373.282999999999,15,16,11,37,85.53557904242784,85.53557904242784,9679.68531408868,1927.5096481623239,0
14927,1836.969001,12,13,30,5,99.60448026278506,544.3251427164524,22060.102673522928,99.60448026278506,0
14928,9613.493001,6,8,27,30,57.33452768642972,167.9055367621752,57.33452768642972,57.33452768642972,3
14929,2997.0020000000004,18,19,9,23,65.97488007071561,442.37079459532686,59946.018571888926,65.97488007071561,4
14930,346.69699999999995,16,16,5,1,10.500170936890711,723.6829290301248,10.500170936890711,405.72838239803565,3
14931,1733.894,16,16,14,15,324.31617050074937,2529.012199245325,159859.49460188218,324.31617050074937,4
14932,2645.865,6,6,30,22,235.6977210594209,402.98304431057267,4131.215488069686,235.6977210594209,1
14933,20524.373001,7,13,23,25,200.45140204539572,935.8387042537296,78645.19906868192,200.45140204539572,4
14934,14327.481000999998,11,15,1,9,260.6243582981015,884.0564439788973,260.6243582981015,435.15092730804815,2
14935,5235.0,10,12,13,2,84.36747301755058,1091.569848018204,43597.43435676798,84.36747301755058,5
14936,158025.500001,19,15,17,11,407.4612909321008,448.29197916847465,59145.264615083244,407.4612909321008,4
14937,839.355999,9,9,28,39,23.844612613883783,23.844612613883783,78182.05182336061,46.84773218630089,3
14938,537.287999,22,22,1,44,39.02915800936472,39.02915800936472,88.1076077175363,39.02915800936472,2
14939,1586.648999,9,9,27,52,42.74318367037424,42.74318367037424,71.36818632219433,71.36818632219433,1
14940,1105.106,13,13,23,25,328.64370258193736,603.9316088314597,50436.647503479835,328.64370258193736,4
14941,2768.752,3,4,1,18,246.40708186397,1044.6735018494717,12371.384042639047,246.40708186397,0
14942,11645.126,10,13,25,17,56.92932093649933,101.68595364105222,56.92932093649933,56.92932093649933,1
14943,12141.547001,11,15,2,35,180.9181112440419,407.9302433993357,60988.547924342274,180.9181112440419,5
14944,72210.245001,14,10,7,1,177.18578811928555,177.18578811928555,75943.76019720797,269.5160350472311,5
14945,815.9300000000002,4,5,22,38,84.46604198463835,84.46604198463835,876.357035252493,212.29245766163518,4
14946,688.1789990000002,11,11,9,45,117.26070314811432,2044.6982858688825,14911.367245769918,117.26070314811432,3
14947,744.5989999999999,16,16,14,11,32.00817299385714,32.00817299385714,14407.913625811047,247.44477033566884,1
14948,12468.332,6,9,6,40,78.73218211467746,424.97218433761697,36537.66673238504,78.73218211467746,4
14949,700.5300000000002,11,11,3,27,468.5105638917302,1191.9459510540166,19791.706298943285,468.5105638917302,0
14950,34150.254999000004,22,8,9,6,207.67889154383664,789.8642806805035,207.67889154383664,238.55112227000743,3
14951,1390.5550010000004,8,8,12,32,524.2277253308641,963.6963862324933,6652.30657680885,524.2277253308641,5
14952,2984.822001,14,15,1,18,199.69001516472267,1594.4607702702842,295.41311236461183,199.69001516472267,0
14953,40771.991,19,6,15,11,6.186704908897608,927.9497002730496,26679.084916579337,6.186704908897608,2
14954,43570.0,19,7,2,1,270.0532345751006,913.7267498447796,43532.38076413254,270.0532345751006,1
14955,8780.138998999999,5,8,13,2,84.89705318356334,84.89705318356334,877.0701430191147,204.2491649957513,4
14956,662.658,10,10,22,3,78.06554401380798,2366.537018829675,39089.57412631709,78.06554401380798,6
14957,443.422999,10,10,28,48,90.57122450207564,90.57122450207564,48623.55156059767,90.57122450207564,1
